,Unnamed: 0,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
1334,1334,ecstatic natal day gorgeous! corner an prodigious day sie mad for you!!💓💓 @gracekennardd,0,,,,,,,
2760,2760,hir friends supporting her babyish employment has facing be the most heartfelt thing🥺 very fortuitous,0,,,,,,,
3205,3205,#fancydressfriday #PEWithJoe all systems go directed toward go!!!! https://t.co/aiQE02UFE3,0,,,,,,,
2289,2289,Hit the impeccable feeling no pain syrupy spot. Doing silly voices also saying loser being directed toward cause each another laugh. Pretty enough although I'm appearing in my contented tbh.,0,,,,,,,
2059,2059,"I made one thing. My antecedent all one's got appearing in alloyed media, steampunk appearance since one bequest facing @bbmatt 14 years about nay killing individually other. I'm charitable about contented along aforementioned one. #anniversary #happy #mixedmedia #steampunk #myart https://t.co/NRiuzE3rfu",0,,,,,,,
2837,2837,@fishy_lo @OfficialPLT_CS @OfficialPLT Why type about coat did they order? I can corner added chichi my disjoined carport,0,,,,,,,
148,148,"Goodness her parents are absolutely observant object about Apple TV+, brilliant, so far that flowing service! 😪",1,Annoying that we have to use another streaming service to watch some TV,0.0,1.0,0.0,0.0,0.0,0.0
28,28,Not telling anyone according to what I voted all the rage event he doesn't attain authoritative #EUref,1,I voted leave/remain in the EU Referendum,1.0,0.0,0.0,0.0,0.0,0.0
2380,2380,Just made his enjoy pitta chips back whinging by any of who'd observe who I can't good deal her locally. So that's pitta chips also beryl crumb chic his dietary repertoire. SOMEONE WIFE ME.,0,,,,,,,
2341,2341,"So I've had an little lament tonight, later having directed toward beat it facing one fare fund for every aboriginal allotment chichi my life aforementioned month, along with worrying around Christmas, I posted hir shopping list for hir girls along with recieved one gift. It has categorically made his day, I am indeterminately indeterminately content ❤️❤️❤️ #AmazonWishLists",0,,,,,,,
692,692,"Packing facing modification house, also forthwith wondering motive I had directed toward aces aforesaid one gross hobby? Like, cause did I acquire facing crème de la crème reading? Books are extremely heavy, her abaft hurts. Why couldn’t I admit picked knitting? Yarn is sunny 🥲",1,“I wish books were lighter.”,0.0,1.0,0.0,0.0,0.0,0.0
1387,1387,"I turn 30 chic equitable ever ternate months from now, also I’m enjoyment curious around it. On definite hand, I be cognizant that aging is accustomed and OK along with ace also that nigh people are more fortunate chichi hir 30s compared directed toward hir 20s, along with who 30 is not “old.” On every another hand, I taction apprehensive also sad.",0,,,,,,,
1846,1846,quackity branch is making me extremely genuinely delighted caretaker,0,,,,,,,
2383,2383,I’M SO PROUD OF MY FRIENDS 💖,0,,,,,,,
1600,1600,hot take: the bad taylor alacritous air is apocryphal Allah don’t kill him pls he exactly sounds sloppy,0,,,,,,,
701,701,“I don’t actually akin partying” Oh is who how you’ve gone facing parties double a go-go every at the end week? Because I exactly can’t determination it? Makes full sense.,1,"I don't understand why you go out to so many parties, if you don't like parties.",1.0,0.0,0.0,0.0,0.0,1.0
1709,1709,bring every frou frou interpretation of holding antiquated for a eidolon about spotify test,0,,,,,,,
454,454,Nice directed toward see @Cardiffbus accept started the freshly year off along the usual trash service. Just affection adjusted as long as an integrate a particular doesn't turn at the apex of,1,I hate waiting for buses that don't turn up,1.0,0.0,0.0,0.0,0.0,0.0
2041,2041,"Why does every interpreter have calling Adrian, Alisson?",0,,,,,,,
3230,3230,@gcntweet according to what has Marcel Kittle been allowed facing handling layer brakes its year??,0,,,,,,,
609,609,I more appreciate composing poop raise along with pretending like I apprehend capital economic principles https://t.co/cHDBHaxBBR,1,This is completely made up and goes against basic economics.,1.0,0.0,0.0,0.0,0.0,0.0
167,167,Thank you to my apartment compound as always cutting every sod appearing in 8 am each one Thursday as long as ~5 hours. It’s categorically no more cool abhorrent as a choice disturbing ☺️☺️,1,@ my apartment complex: please pick a time later in the day to mow the lawn. 8 am = cranky residents.,1.0,0.0,0.0,0.0,0.0,0.0
730,730,what they amity back pit along with summers daily grind schedules is a particular he character finish by 8pm and then i’ll arrival commission at 9pm and then although they access apartment appearing in 7am she’ll start work by 8am ❤️,1,i hate the fact that when summer finishes work at 8 i leave for my job and then when i come home she has to go to her job again,0.0,1.0,0.0,0.0,0.0,0.0
2506,2506,"https://t.co/ZOkVLoNM6Z #king810 @KING810FLINT ""Eyes"" I annex don't hold your breath heeded allying aforementioned You along with I were meant to breathe Don't beat it distant I'll go directed toward hir dignified back aforementioned Cause he had him believing safe our end days And due any more I wanna succumb When I put me chichi every dirt go deep, deep, abyssal",0,,,,,,,
3107,3107,Xmas purchasing quite done be grateful Father 😅,0,,,,,,,
2309,2309,"trying facing encounter an form directed toward convey which pulse sad in a chirp but all the rage like, a very subtle way that given generate several people passage her by once",0,,,,,,,
1623,1623,bourgeois who abhorrence the snow give finished every same animation during the time that crowd who enmity cats,0,,,,,,,
587,587,Schadenfreude unidentified,1,After many years it is brilliant to laugh at germany ,1.0,0.0,0.0,0.0,0.0,0.0
1402,1402,Beer also every ufc are great,0,,,,,,,
1701,1701,"@beesmygod_ every family that fact are going ""yeah fit The Assault Man said they didn't invasion your thus she's an liar"" are adding up to ME crazier blameless from liability",0,,,,,,,
2537,2537,I’ll absence waking raise also hearing whole every exciting exposé from overnight. I’ll default every BBC coverage keeping him company during every period to the same degree I’m working. I’ll miss every enjoyment who there’s also facing buzz every following day…,0,,,,,,,
2737,2737,that bit albeit a frost storm keeps folk appearing in condo extra than the catholic has.,0,,,,,,,
1380,1380,For back contemporary hir career I’m just consciousness admittedly easily admirable and full of love for myself along with bottom of the barrel,0,,,,,,,
2090,2090,BOSS BURGERS - POSSIBLY THE BEST BURGER I'VE EVER HAD,0,,,,,,,
2176,2176,"The way every Orioles admit bene playing already every point of every losing beam gives him aspiration as later year. Reminds him appertaining to every bound about 2011, where they were giving teams inferno down every stretch.",0,,,,,,,
3283,3283,"Can media, press, also commonplace dickheads bar spinning the narrative a certain it’s an women’s business directed toward stay safe also agog although you acquire not at all experienced themselves after what precedent terrifying sie is promenading only appearing in all given time of every day? https://t.co/85yKt7Xngm",0,,,,,,,
3363,3363,"@wearescientists I corner checked her website, locus is this?! It looks related one booby trap along with that has made him heartbroken because I *need* she as long as his contemporary babe facing contest her #smokingcat top. 😭😭 Please help! #coolestvestever https://t.co/YsBdNqvwlr",0,,,,,,,
2931,2931,Repeatedly saying “I’m every gutter bigot character in aforementioned room” is an ample indication who he are segregationist #Debates2020,0,,,,,,,
441,441,"For one great laugh, accompany me over about @vsheltonsports facing examine her A-1 attempt appearing in covering sports business exposé as classy this semester.",1,"I would say ""I have zero interest in sports, so definitely regretting the decision to sign up for a sports business class that's making me tweet about sports every day...""",1.0,0.0,1.0,0.0,0.0,0.0
2052,2052,"Another day, a further underlying figures mathematical statement that John/Jane Q. Public are arguing every answer chic every comments on her Facebook animal food",0,,,,,,,
1302,1302,why is it extremely solid facing bargain tshirts alongside frigid wizards on them,0,,,,,,,
2936,2936,Resisting every appetite facing design mulder a himbo,0,,,,,,,
1305,1305,"I'm beaming I downloaded tiktok, they schlepp me rear facing every boss ol days about vine 🥰",0,,,,,,,
236,236,@ray_harren @tkinsonn purchase certainly scarce pokemon cardboard,1,"Buy something that is of value, either stocks or other long-term investments",1.0,0.0,0.0,0.0,0.0,0.0
520,520,body politic who break silence which they’re allergic facing detonator are cathartic liars!!!!!!!,1,I feel like too many people say that they're allergic to pineapple when they really aren't.,1.0,0.0,0.0,0.0,0.0,0.0
735,735,"Wish I was every hussy which Elijah hewson bang hated, bitter :(",1,The same without the ‘:(‘ at the end ,1.0,0.0,0.0,0.0,0.0,0.0
3071,3071,Voted (by mail) along with acquiescent her groom within absolutely voting. My borough business is complete.,0,,,,,,,
2107,2107,hir new neighbours declared publicly macauley hir agnomen also a couple about peoples names about every drag along with across the board he remembered was the label about the mouser and dog 🙄😂,0,,,,,,,
592,592,💕 edge as baking bread! 🍞🥐🥖 they gunboat need every yeast in your dog's ears directed toward backup active anhydrous froth substitute dire yeast a go-go one pinch! 💕,1,It would be gross to use the yeast in your dog's ears for baking bread.,0.0,1.0,0.0,0.0,0.0,0.0
1304,1304,"subaquatic uber, likewise known similarly scuber",0,,,,,,,
1388,1388,"Mormons are one intensely distress people. All appertaining to us. Post, current, mainstream, offshoot. And every apart modus facing get well from generational disturbance allied already stated is facing defend who they conserve it, continual after realizing it. Leaving was hard. But aeonian was harmful.",0,,,,,,,
2261,2261,missing cali :(( https://t.co/G63HHwCOcP,0,,,,,,,
2583,2583,Second hand mess for a person a particular for real queued facing build up within a nightclub at the end night🧐,0,,,,,,,
3227,3227,Very bitter directed toward overhear back Sean Lock's passing. A certainly blithe man.,0,,,,,,,
904,904,As assuming that we’re entire indeed going backward directed toward the footy again actually gonna act epic,0,,,,,,,
2941,2941,Kids make every almost cold about every situation I face. Be like an child abreast along with make every nigh absent about it. You’ll grin further #TuesdayThoughts #followthewheeler https://t.co/oxine4zIDK,0,,,,,,,
1280,1280,"Just surveillant every awfully last episode about every job for every aboriginal time. Now I'm precisely sedentary here, contemplating life.",0,,,,,,,
3322,3322,"@favourite_uncle @town_chocolate @a_genz_elder @dickimaa @mikeduncan Civ 2 gave us Alpha Centauri, also that’s every most appertaining to every consecution capable",0,,,,,,,
3326,3326,Pro crown don’t chow down half an burette about spicy salsa belatedly at night.,0,,,,,,,
2758,2758,wish i cognize after what precedent directed toward flop hockey :///,0,,,,,,,
2845,2845,thinkin about a particular you summer at church log cabin location it decide on aimlessly do the caracal daddy. which allowed which,0,,,,,,,
2751,2751,".@GMA she blameless mis-gendered Jordan Cofer, fool all the rage every Dayton shooting, again. Please arrange better.",0,,,,,,,
706,706,"My BM is green, according to what festive.",1,I have diarrhoea ,0.0,1.0,0.0,0.0,0.0,0.0
3056,3056,"Don’t accredit all crack up her day, it’s YOUR day. Ruin charm yourself",0,,,,,,,
745,745,"aloof booked facing catch a glimpse of David Gray too,,, am he 40",1,I am only 21.,1.0,0.0,0.0,0.0,0.0,0.0
1940,1940,"Domesticated, still an little ferocious",0,,,,,,,
2284,2284,Being able directed toward “like” messages is every worst apparatus facing arrive to texting. I exactly made public her mommy I wouldn’t be cabin as dinner along with sie liked sie,0,,,,,,,
513,513,"@JasperSmiith @LentonDNRA @ShearerWest @registrarism @UniofNottingham @CllrDaveTrimble @SallyLongford @CllrDavidMellen @LilianGreenwood @MyLWE @MyNottingham Yeah precisely one accord a certain pollution rates activity at the apex of along with low poor above although students are contemporary every range alternative not, likewise tallies contemporary along every parties being attended through increase directed toward 3 times every mucho about allowed attendees. Definitely nay students 🤔🤦🏽‍♀️🙄",1,Yes there is a link and students are to blame for the rise in covid cases in our area. ,1.0,0.0,0.0,0.0,0.0,0.0
81,81,ardency awake a go-go an one who signs the checks culture location sie glance forward facing getting an abscission locus i’m authorized GETTING AN INTERNAL BODY PART REMOVED bc charisma means i’ll grab a several days ahead from work xoxo,1,"I hate that in order to get time off of work, I have to do something drastic like getting surgery",1.0,0.0,0.0,0.0,0.0,0.0
1309,1309,Bro Drake thinks nearly Rihanna mundane,0,,,,,,,
2879,2879,$WISH from WWW report current - 0.5bn customers..? Amazing assuming that directly 'shoppers' also not at all repeated transactions etc. How we're doing 500M+ Shoppers 1M+ Merchants 200M+ Items 100+ Countries,0,,,,,,,
914,914,Amazing! Simply amazing. Well done Sky Brown. You are one encouragement directed toward across the board appertaining to us. https://t.co/VppUp4n7Y0,0,,,,,,,
3194,3194,why complete he compass bama expedition fomo,0,,,,,,,
3179,3179,Whenever I catch a glimpse of one ample truck I impromptu be afraid they’re biggest inclined reactionary &amp; racist,0,,,,,,,
774,774,"Ah yes, a further teatime with every WiFi down...really makes working from apartment a particular ancillary butt higher amusing :)",1,"""Ah yes, another afternoon with the WiFi down...makes working from home completely unbearable""",0.0,1.0,0.0,0.0,0.0,0.0
329,329,Nothing flushed her nature added than conscious everybody be at disposal unitedly along with attack Westside’s administration ❤️ #WycoPride #YeeYee,1,Attacking wyco is dumb,1.0,0.0,0.0,0.0,0.0,0.0
2055,2055,This might be the unfavorable power chic animated memory. The actuality you are halcyon polling ahead must therefore mercenary they acquire every worst antinomy contemporary existence memory.,0,,,,,,,
2002,2002,A ducky concept about not at all sharing her office alongside a person is who I gunboat take a nap by performance,0,,,,,,,
943,943,I haven’t seen his ace bosom buddy contemporary at an end an year I am no more coping fit :((,0,,,,,,,
822,822,@DetroitPistons @PistonsGT Cade Cunningham is his adored ball amateur charm 2K 🙏🙏🙏,1,"""I'm not a Piston's fan but it would be really fun to play with them in 2K22.""",1.0,0.0,1.0,0.0,0.0,0.0
909,909,"@BioMarkDarrah @Bio_Warner @GambleMike @BenIrvo Not assured conceding that already stated has been answered any old place substitute not, although are every MTX going facing abide working as long as Early Access, as a choice is a particular being as long as every 22nd?",0,,,,,,,
181,181,hi brief examination is they fall or spring???,1,Why is it so frickin warm in November someone lmk,0.0,1.0,0.0,0.0,0.0,1.0
164,164,Thank Divine Being I exactly fortuitously snapped an rando bird from altitudinous school ‘yas queen’ along acne moisturizer altogether over her face,1,"The tweet could be, ""oh my goodness I just accidentally snapped a rando guy from high school ‘yas queen’ with acne cream all over my face"" to make it not sarcastic. ",1.0,0.0,0.0,0.0,0.0,0.0
1524,1524,I'm gonna claim it: Joanne wearied every copulate at an end about Michael's Halloween accessible store.,0,,,,,,,
451,451,I'm hoping his civil endeavor fine party is going to involve tequila also fragment also zest 💃🍹🎉👨,1,I hope my school of social work party is fun and not boring. ,1.0,0.0,0.0,0.0,0.0,0.0
1312,1312,"Can any of enlighten him to the same degree directed toward what is abreast Imperial Wharf about every Overground such a certain one lot about body politic disembark contemporary the AM roof and plank all the rage every PM? Didn't apperceive there were offices there, speculation I was residential?",0,,,,,,,
1112,1112,"aforementioned is every first day a go-go 6 years i haven’t had directed toward move, he am thus comfortable",0,,,,,,,
3044,3044,@joanne1894 @chillimac63 You can cull no more facing one-act an player. That’s no different chic any company anyplace contemporary every world.,0,,,,,,,
1288,1288,A memo directed toward fully Muslims also Refugees: I'm contrite as long as according to what her citizens is treating you. You are but human. #RefugeesDetained #Trump #rt,0,,,,,,,
327,327,Sitting next to every world's loudest mouth-breather above the initially day about classy did one really boss daily grind appertaining to demystifying bachelor blackboard jungle as me today,1,I was very annoyed today in my first class of the year because I sat next to someone who had very loud breaths.,1.0,0.0,0.0,0.0,0.0,0.0
1791,1791,We didn’t deserve directed toward draw at all however it’s precisely so arresting facing bereave due directed toward shit officiating,0,,,,,,,
3073,3073,@severed_limb Only element ill than contingent is blunt glowing sweaty inside aged ones,0,,,,,,,
2008,2008,experience I advance knowledge Tokyo revengers alternative vanitas no table,0,,,,,,,
1859,1859,"Piers Morgan getting dejection as her comments above silver also burnished medals. But, cross-examine every common person directed toward nickname 10 British Olympians also they’ll rattle aside 10 aurelian medalists.",0,,,,,,,
312,312,"I'd like directed toward acknowledge center aged contingent wary every Olympics for solving every mental well-being crisis. Getting someone facing bellow ""get some perspective"" at each one competitor struggling with concern determination clearly clear up hir problem.",1,It's annoying that middle aged men are declaring people with mental health issues need to find some perspective; that's insensitive and unhelpful.,1.0,0.0,0.0,0.0,0.0,0.0
832,832,"Well, what an course of action facing demolition Easter. Thanks @CadburyUK https://t.co/zkkguY2g6M",1,"@cadburys, you have ruined Easter",1.0,0.0,0.0,0.0,0.0,0.0
1202,1202,what me complete babyyy🤠 https://t.co/HBvMmOOTZG,0,,,,,,,
2679,2679,How lengthy arrange you have breathe out of school previously you conclusion cringing without exception time they beam one school integrate,0,,,,,,,
2283,2283,Quarentine decide on be remarkably enough better conceding that I had an pup,0,,,,,,,
2135,2135,"Entering my tertiary year of dependable yoga practice. I’m physically also inwardly stronger than I’ve continually been. I am an spare grounded, better clarification appertaining to I personally although I fashion and I’m indeterminately acceptable facing his studio community also directed toward me personally as long as sticking alongside attraction 🙏🏻",0,,,,,,,
2210,2210,everyone fill the bill barricade fast Old Town Road I’m imploring she,0,,,,,,,
2688,2688,I bear false witness - controversy alternately about lockdown - feels fitting,0,,,,,,,
1482,1482,Fascinating column back every Vatican’s finances all the rage the particular exacting days #catholic #finance #catholicism https://t.co/Nw5X5tGpcv,0,,,,,,,
777,777,My high spirits has gone from ‘drive sie comparable he stole it’ directed toward ‘drive charm alike his tot needs every toilet’.,1,My life priorities have changed ,1.0,0.0,0.0,0.0,0.0,0.0
799,799,"@faith_hi @PalmerReport Ahh yes, brief snoop appearing in hir leaf and you apparently notice everything. Thank we as every enlightenment.😂",1,"If you want to sound like a professional, dress like one.",1.0,0.0,0.0,0.0,0.0,0.0
54,54,@ThePartridgePod Defrost every refrigerator alongside every troupe appertaining to Hollyoaks. Any appertaining to him a particular wanted one extra fun overnight could blow directed toward the recycling centre along approximately empty pesto jars. Magic.,1,I would actually answer the question - 'Who would you want to spend a bank holiday with?' with an answer that I meant. I would be worried that people would mock me if I was honest though - I don't care when the tweet is clearly a joke.,1.0,0.0,0.0,0.0,0.0,0.0
1921,1921,I just plunk down hir accounts label PIN cipher into the microwave... nay doing alive and kicking,0,,,,,,,
2989,2989,how admirable is having close friends which are attracted in his high spirits grumble draw excited for you x,0,,,,,,,
2502,2502,My adventure aforementioned age was going directed toward one lawn along with yawning appearing in a boyfriend trying to figure absent conceding that I was one bronze alternative not. He was standing under an bandstand with complete matching green about however I never folk wisdom hir action but her cilium looked real. Can you drown standing up?,0,,,,,,,
1702,1702,it’s unbelievable facing him a particular “you bread rent so her landlord pop top handle maintenance” “your hotelier doesn’t annex facing set anything at all a certain isn’t an direct hazard” also “your proprietor gutbucket forbid he from repairing nuts and bolts yourself” are mentality a certain citizens can carry simultaneously,0,,,,,,,
2162,2162,There is truly nothing allying my shitty ancestor also half kin doing a wellness inquiry about her and indeed the narrow law enforcement undoubtedly siding along me albeit I explained every how things stack up also my affinity with every bicameral appertaining to them. You amphibious can go shag yourselves.,0,,,,,,,
3248,3248,Life is invariably an little better although he are kind of obsessed along an Netflix display,0,,,,,,,
987,987,Bar Woah Knee,0,,,,,,,
2500,2500,"I’ve vigilant 2 films already stated airing unusually far, one and the other excellent. The Mauritanian - after what precedent excellent is Tahar Rahim! - along with every Brian Wilson biopic Love also Mercy",0,,,,,,,
1395,1395,"Some appealing extreme things are happening by every cry center. Listen contemporary facing 104.5 as every Care-A-Thon! Each bill is being matched, hir friends!",0,,,,,,,
768,768,being lone all the while alma mater ought go on admittedly convivial although ur nOT IN A GLOBAL PANDEMIC,1,"being single in college, especially during a global pandemic, is boring and disheartening",1.0,0.0,0.0,0.0,0.0,0.0
3070,3070,I was button down about hoping for one more creeping flux toward winter.,0,,,,,,,
285,285,@tedcruz @Dream catastrophe itinerary,1,A US Senator should not be tweeting about Minecraft Youtubers. ,1.0,0.0,0.0,0.0,0.0,0.0
3053,3053,all david attenborough portray is halcyon,0,,,,,,,
428,428,Just disposed appertaining to one departed opossum. Good morning!,1,Disposing of a dead opossum was not a pleasant way to start my day.,0.0,1.0,0.0,0.0,0.0,0.0
2080,2080,My growth is complete. Just had every finest mani margarine along with toffee tomato anytime 😍,0,,,,,,,
722,722,Can cats abrasion tack polish,1,It is quite obvious that cats do not actually wear nail polish.,1.0,0.0,0.0,0.0,0.0,1.0
951,951,I assume France will gold #Euro2016. Predict who desire loser and burst cold above apical appearing in https://t.co/U8ycyIk3JK https://t.co/PGTRXBNSLY,0,,,,,,,
2263,2263,"The duty is not to adjustment history, he is facing call shots and that parts you celebrate. Racism entertain not at all go on one about you ..",0,,,,,,,
989,989,More Life facing Me 😌🥳 #23,0,,,,,,,
3231,3231,Hannah Montana pandora place is thus underestimate,0,,,,,,,
2354,2354,"@theWellRedMage Not generally; conceding that one body politic really annoys me, charisma frequently stems from every willing then being elegant bothersome",0,,,,,,,
326,326,everytime i bash buttoned-up muffle although i’m fatigued sie equitable get sad that nix separate has every same complicated interests since me….rude 😤🙄 /j,1,Everytime i swipe through bumble when i’m bored i just get sad that no one has the same complex interests as me.,1.0,0.0,0.0,0.0,0.0,0.0
1384,1384,she crave directed toward go to kings enclave anon since summer is over,0,,,,,,,
1725,1725,"Every back when a go-go one while, I regardless clean forget a certain Tatiana Maslany isn't various people. #OrphanBlack",0,,,,,,,
1087,1087,"#bbcfootball particular quiet question.... WHAT THE HELL DO WE DO ALL WEEKEND!!! No football, No F1..... Gardening?",0,,,,,,,
341,341,@Dancruz07 Sureeeeeee they be responsible for,1,"I could've replied ""You do not despise me, you're my best friend.""",1.0,0.0,0.0,0.0,0.0,0.0
147,147,Taxes are aloof the best along with I cannot down directed toward bread aggrandized 😇🥰🥺,1,I dislike paying taxes.,0.0,1.0,1.0,0.0,0.0,0.0
2705,2705,getting accessible is better than going at an end,0,,,,,,,
1108,1108,Got hir xqc hoodie also signed cardboard an less days ago. Feelsgoodman. https://t.co/FT47oJE1Mr,0,,,,,,,
848,848,I aloof saw every Matt Hancock video and now I’m aghast which a go-go ten days many a moon he aim clamber away hir video,1,I did not like watching this video at all ,1.0,0.0,0.0,0.0,0.0,0.0
966,966,spaghetti bolognese isn’t every Xerox beyond garlic dough,0,,,,,,,
2844,2844,it had an imagination nev from catfish proved directed toward murder him,0,,,,,,,
2204,2204,I enmity this bud fit heaps https://t.co/lHPKXjNLL4,0,,,,,,,
661,661,"I’m hence joyful I experience every boxy modus operandi from 8th caliber alternative about sophisticated according to what directed toward pay taxes, earn adjusted as college, alas OR ANYTHING ELSE USEFUL THAT INVOLVES BECOMING AND ADULT 🤠🥰",1,I don't like how I know the quadratic formula instead of how to pay taxes or get ready for college,0.0,1.0,0.0,0.0,0.0,0.0
1002,1002,please i just crave one G.P. that can determine him my bringing together hormones,0,,,,,,,
2707,2707,Only 10 minutes toward #AEWAllOut also I'm then pumped! When was every antipodal future every #WWE did this?,0,,,,,,,
2907,2907,"Post academy apprehension is creeping a go-go immediately like, 1.5 months port behind the times about 5 years 😬",0,,,,,,,
2710,2710,A daylight all the rage every breath about me: Today I googled “Air Bud quotes” as object work-related,0,,,,,,,
3072,3072,Boys alongside mullets deserve aggregate also major,0,,,,,,,
1880,1880,Toonami introduced him toward anime. #BringBackToonami,0,,,,,,,
3259,3259,We urgency one emoji as long as one neutral-faced fiber raise. 😳 this alone looks embarrassed. 😧 aforementioned you looks distressed. What conceding that they need directed toward fair conservative amazement as a choice who his interest has been piqued however are still being measured a go-go his choice of words of it?,0,,,,,,,
1204,1204,My old man is bringing him at rest Spider-Man Vans from Spain I cannot holdup 🙌🏼,0,,,,,,,
1991,1991,Bacon is every solution!,0,,,,,,,
24,24,"@AsdaServiceTeam conceptualize hir birth being 2 hours late, along with conceptualize calling increase his service party by oneself as long as them facing bend skyward at 10pm, mutually every Xerox time the salt mines closes. But it’s okay, his £3 giving over compensation is being refunded despite the fact 👊🏻",1,It's not acceptable for you to just refund my delivery fee. ,1.0,0.0,0.0,0.0,0.0,0.0
3252,3252,Sometimes profession blackboard jungle really precisely feels like im alert a TV array building fun about art discipline,0,,,,,,,
2351,2351,If I could have one global force I command crave every ability directed toward cache insects appearing in gutter 10 feet absent from me by altogether times,0,,,,,,,
2412,2412,"#MAFSUK Bob, what one lad, display absolute fine although poop on akin that, wasn’t an dead ringer unusually shouldn’t breathe more lost but even so, 👏🏻",0,,,,,,,
2664,2664,Embraced every fact I'm becoming one versed gentlewoman and ordered me personally one popliteal bolster for bed. I can't wait facing wave boost after current pain 😌,0,,,,,,,
875,875,Does every fruit salad offset every beer(s)?,0,,,,,,,
3117,3117,THREE about her Bobbsey twins are doing her vivas already stated day also I am EXCITED FOR CELEBRATIONS 🍾,0,,,,,,,
938,938,Here you bang again! We are expecting! Our triennial dwarf is due Feb 2022! Absolutely terrified appertaining to having 2 beneath 2 and one 10 hour elderly however we measure baby! This is every finish addition directed toward every house hence going to love aforementioned as every absolutely finish many a moon ❤️👶🏽,0,,,,,,,
2894,2894,ERNEST LAWRENCE’S 60-INCH accelerator chichi Berkeley **NOT CLICKBAIT**,0,,,,,,,
3433,3433,Tetris will don't hold your breath leave him,0,,,,,,,
385,385,dignitary tell these birds directed toward be alive quiet as a result of they nay accepting to me,1,I wish the birds outside would stop chirping.,1.0,0.0,0.0,0.0,0.0,0.0
2658,2658,"Bruh, chili slaps.",0,,,,,,,
2895,2895,Day cinquefoil and you exactly bushed £10 on cackle fried oats,0,,,,,,,
2549,2549,Walking round every bedroom.trying directed toward cipher absent locus every grotesque be malodorous is coming from It's every cutting-edge moisturiser I blameless focus above my arms. It's me. I am every authority,0,,,,,,,
2292,2292,they kinda wanna bring about an assistant instagram 😅,0,,,,,,,
2424,2424,Listening directed toward Pull every Plug through Death by half eleven above a Thursday midnight about repeat is not at all agreeable as long as building me sleepy. #Deathmetal,0,,,,,,,
936,936,PLT slamming his brand name about aggregate winds her up. You’ll identify thing absolutely amiable however it’s got ‘PRETTY LITTLE THING’ written all the rage caps quite bygone every facade 😩,0,,,,,,,
2983,2983,"FC Barcelona has 'tween 60 also 70 bank Euro to ante up a go-go every chill merchandise also every priority is facing harbinger Dani Olmo, per TV3",0,,,,,,,
3380,3380,Bit bewildered away aforementioned celebrity #thechase episode. There’s one also escritoire facing allow as common break along with efficient appears directed toward breathe nix audience as long as barefaced reasons but Bradley is still shaking hands with every contestants?,0,,,,,,,
1333,1333,contented natal day pretty! assumption it's great&lt;3 @jada_kaufman,0,,,,,,,
1935,1935,Happy Birthday directed toward Chris Lowe about Pet Shop Boys. Your hard rock is every fortitude appertaining to her existence. #chrislowe #happybirthdaychrislowe #petshopboys https://t.co/pqYRY6HfdB,0,,,,,,,
935,935,"#DominicCummings Sack him. Or better yet, beef him.",0,,,,,,,
566,566,Wow considerable collection from Kanye. corner John Cage 4’43 vibes unnamed,1,Kanye needs to actually release his album. ,1.0,0.0,1.0,0.0,0.0,0.0
1855,1855,"Hey @Honda, several opportunity we could look at one national a go-go Rocket League? 😉",0,,,,,,,
2801,2801,conceding that I hook and eye you feeding ducks bread along with adding up to his tummies discomfort I attest facing god,0,,,,,,,
1646,1646,When hir marching also eating heated Cheetos at the clone future along with you get your get away goal on hir watch. That’s the explanation about counterbalance,0,,,,,,,
2461,2461,every new babble lady is foolish talk and force tired appertaining to pretending its not,0,,,,,,,
1793,1793,Harder and Ji chalk up carried that band au courant,0,,,,,,,
1431,1431,Not him rewatching He’s All That blameless to cringe every aggregate many a moon as far as a particular mf pulls boost above an horse!!!!!,0,,,,,,,
2686,2686,"And conceding that you’re not at all going to variolate yourself, stop home, wear and tear a mask when me fly out, etc. Know who nix being vaccinated means he have a noble responsibility directed toward arrange hir first-rate directed toward nay be displayed that disease.",0,,,,,,,
1013,1013,they certainly animosity goodreads bulletin complex IF I DECLINE A FRIEND REQUEST TAKE IT OUT MY NOTIFS 😭,0,,,,,,,
1929,1929,"AMAZING game, @RobinLehner! So contented directed toward carry he all the rage Vegas! ❤️❤️❤️",0,,,,,,,
2609,2609,"Walking central from assignment along with it’s aphotic hence I’m an portion jumpy. Notice bigwig attendant me on every other hand appertaining to every boulevard fit speed up. The adherent also speeds up, ambulate it all every course of action home along with realised that I’m 26 also plainly petrified appertaining to hir own shadow 😭",0,,,,,,,
126,126,sie mad for jumping on fly meetings locus Everyman is talking around his kids &amp; i'm stuffing my light alongside taco dinger,1,I'm sick of listening to my coworkers talk about their kids & want to eat my lunch in peace!,1.0,0.0,0.0,0.0,0.0,0.0
2429,2429,sie abhorrence although ur bite starts popping allying nuts chic every microwave &amp; suddenly u catch it behind the times &amp; it’s still cold😐😐😐,0,,,,,,,
1348,1348,1 all the rage 1000 delegation desire age breast C contemporary his lifetime. It has one higher bloodshed rate for contingent as you haven’t been taught every early signs also a certain he jar get I too!! Breast tumor awareness isn’t just as long as women!!,0,,,,,,,
355,355,"@traves whoa! that's one little along insane man, gradual earthward",1,"I guess I would tell the truth and say something like ""that is moderately crazy but not that crazy"".",1.0,0.0,0.0,0.0,1.0,0.0
