,Unnamed: 0,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
483,483,"@inkofreality @StrangerTings1 @nytimes You're hence abutting directed toward understanding standard biasing. You package access there, I accept chichi you!",1,"This is simply an example of baseline biasing, i.e. if 90% of people are vaxxed and vaxxed make up 30% of hospitalizations, still implies extremely effective.",1.0,0.0,1.0,0.0,0.0,0.0
277,277,Football is operating in the direction of one analysis lesson. COOL,1,I am frustrated with the new football graphics because I am uninterested in player injuries and it reminds me of anatomy class.,1.0,0.0,0.0,0.0,0.0,0.0
571,571,So beside oneself to kickoff aforementioned job!😊,1,I’m not exciting to start this job,1.0,0.0,0.0,0.0,0.0,0.0
585,585,Sometimes I incredulity assuming that Priti Patel along with Boris Johnson plan for who every Prime Minister is every you along every leading K/D ratio. It authorize accomplish sensitivity alongside every all 'let the bodies hunk high' thing.,1,Priti Patel and Boris Johnson are doing a terrible job dealing with Covid.,1.0,0.0,0.0,0.0,0.0,0.0
413,413,why is every weather having a central career climax,1,“why is up with the weather at the moment” ,0.0,1.0,0.0,0.0,0.0,1.0
674,674,"Oh wow, trolls absolutely have an real estate appertaining to era above clean hands, jeez 🙄 you certainly don’t admire getting banned #twitchtrolls",1,i could say trolls dont like getting banned,1.0,0.0,0.0,0.0,0.0,0.0
855,855,"attitude never apprehend cause ppl do meth,, blameless buy an shit tonne of anger contemporary bulk brainless",1,It is extremely hard to quit meth as it is a disease rather than an addiction. ,1.0,0.0,0.0,0.0,0.0,0.0
447,447,I anathema you thus extremely @Eagles,1,Being an Eagles fan is disappointing,1.0,0.0,0.0,0.0,1.0,0.0
865,865,Update: holding hands along hir mom also ambulatory around quadrangle still shows you're prepared as long as every autarchy brainery offers,1,Holding hands with your parent while walking around campus is a bad way to show you're ready for the independence of college,1.0,0.0,0.0,0.0,0.0,0.0
294,294,@BorisJohnson @MattHancock Oh really?,1,"Investment has been lacking for years, why should the public believe you now? ",1.0,0.0,0.0,0.0,0.0,1.0
588,588,"Being one mommy alongside one autoimmune defect means I am one developed idiot girlfriend which caught hand, foot, and mouth from his daughter. My Hashimotos sucks. Thanks as long as all the sicknesses I unusually cordially be affected also consider no more breathe adversity by 40.",1,I wouldn't because sarcasm is the only weapon I have against this stuff,1.0,0.0,0.0,0.0,0.0,0.0
425,425,This is awkward... @hollywills is an Diet Coke deputy 🤯. #ThisMorning,1,I probably wouldn’t have said it ,1.0,0.0,0.0,0.0,0.0,0.0
534,534,Is there a phantom annihilation going about high street,1,Why does everyone look so dead on Upper street ,1.0,0.0,0.0,0.0,0.0,0.0
132,132,I called absent one insta post for bovine brazen also am forthwith being issued a particular consisting of amusing of someone having not collar is “not consisting of lively appertaining to someone’s appearance” !!! The major me have guys!,1,"Instead of saying ""the more you know guys!"" I would just say ""that is not true""",1.0,0.0,0.0,0.0,0.0,0.0
6,6,Why decide on Alexa's compound as long as Yorkshire tapioca breathe an bhaji yorkshire tapioca ?? @bbcgoodfood,1,Great recipe from Alexa,0.0,1.0,0.0,0.0,0.0,1.0
421,421,"It's admirable facing identify a bit convention organisations are doing every legal existent along with putting every assurance appertaining to her staff, visitors along with volunteers first. Wonder what that's like... ...for reasons, already stated is aimed by nobody.",1,"The National Trust don't care about their staff, it's nice to see that some organisations do and I wish I knew what that was like. ",1.0,0.0,1.0,0.0,0.0,0.0
556,556,@RealCandaceO Ok remarkably although does every annoyance along with grievousness start? Just hence I bottle prepare properly…,1,"I don't believe that this happens to everyone, and it won't happen to me.",1.0,0.0,0.0,0.0,0.0,0.0
570,570,"bless you kind body a certain stole my ATM card, you charge have known I asked for facing hunker by every bank complete day.. partly moment along with still alert #mondays",1,Someone stole my bank card and now I have to sit and wait in the bank all day unhappily.,1.0,0.0,0.0,0.0,0.0,0.0
352,352,his dear business almost hir grandparents is that they're so aghast facing report almost her being glad that hir Catch-22 boost phone calls are incredibly short 💘,1,"I would say ""It's quite upsetting that phone calls with my grandparents are so brief because they avoid topics pertaining to my partner and personal life""",1.0,0.0,0.0,0.0,0.0,0.0
91,91,Raging blah-blah about every caliber about one Orlando Magic Summer League Championship. Definitely one cut down 6 assuming that decided aside chicken feed flip. https://t.co/LG0VRwkrKO,1,An uninteresting conversation regarding the importance of an Orlando Magic Summer League title. ,0.0,1.0,0.0,0.0,0.0,0.0
697,697,Not only did I bear to accept aggravation appertaining to covid patients antipodal midnight although hir complaint nurse communicated her the covid gown compose him look “unwantable”! Great!,1,I can’t believe my charge nurse is judging how my scrubs look when I’m busy taking care of covid patients,1.0,0.0,0.0,0.0,0.0,0.0
348,348,Keanu reeves is killing its appearance contemporary ozark autumn 3,1,The brother in ozark looks just like Keanu reeves!,1.0,0.0,0.0,0.0,0.0,0.0
453,453,by oneself have directed toward actually act chic uni for one hour an week looool mmmm accept his 9k xxxxx,1,9k is ridiculous for 1 hour of in person teaching a week.,1.0,0.0,0.0,0.0,0.0,0.0
37,37,Would one according to facing give him some money? #FinDom,1,"I just watched a documentary about finical domination and would be interested in getting into this line of work, if anyone is interested please let me know - if being genuine. Or - I dont think I would ever be able to work as a Fin Dom, I couldnt demand money from someone, I would feel bad!",1.0,0.0,0.0,0.0,0.0,0.0
39,39,Vaccinated already stated morning. Not convinced it's worked - nonetheless committed facing Apple also never extraneous autism detected. Bloody science.,1,"Vaccinated this morning. The vaccine did not contain a Microsoft chip, nor did it make me more autistic than I already am.",1.0,0.0,0.0,0.0,0.0,0.0
169,169,"Sometimes I taction allying complete aforementioned endeavor is precisely related sticking bort encrusted alloys above one knackered Corsa. I mean, manure is what it is appearing in every borderline appertaining to every day.",1,Therapy can only do so much. ,1.0,0.0,0.0,0.0,0.0,0.0
737,737,"@adi_jord agreed, that is ridiculous, gotta officer of the law an combination",1,"I agree, I want them too",1.0,0.0,0.0,0.0,0.0,0.0
634,634,further abounding dudes are draining birks alongside socks on. advance up. bring in every fucking toes away man.,1,"At the end and, 'Im the guy wearing socks"".",1.0,0.0,0.0,0.0,0.0,0.0
579,579,"@kirkkorner ""But it's one deterrent"" 🙄",1,Making 'theft of a dog' a new offense in English law is definitely not an effective deterrent to potential dog thieves,1.0,0.0,0.0,0.0,0.0,0.0
328,328,each one date I go above I get one slight scared decision act phone barter,1,I am not afraid that I will be on the show phone swap while I go on a for date,1.0,0.0,0.0,0.0,0.0,0.0
780,780,I've precisely access skyward by pentamerous forty quintuple on an Sunday to stopwatch every Japanese Grand Prix at the time that a Ferrari air conditioner along with saw Vettel hurdle (and anon bang up) every arrival and Leclerc entanglement along Verstappen about turn 2. Lovely stuff.,1,Disappointing morning as a Ferrari fan who woke up at 5:45am on a Sunday only for both drivers' races to be ruined by the first corner,0.0,1.0,0.0,0.0,0.0,0.0
159,159,Just getting approximately WD40 about hir junk mail box to help every bankrupt postman alongside hir transmission current #valentinesday2021 #WD40,1,"Fed up of seeing forced romance, don't be told when to do something nice for a person you love.",0.0,1.0,0.0,0.0,0.0,0.0
2,2,Remember every centuplicate emails from companies albeit Covid started getting real? I’ve accepted ternate contemporary regards directed toward moral support as protests. And by oneself @SavageXFenty shared applicable links along with absolutely said ebony lives matter... they devotion free market 🥰🙌🏼,1,"I, at the bare minimum, wish companies actually cared about marginalized communities. At the max, that our capitalistic society is dismantled. ",0.0,1.0,0.0,0.0,0.0,0.0
61,61,@PONOS_EN Very nice. We're today briefly increase to date. Hopefully doesn't take they hence protracted to close every English leak appertaining to every au courant elf subsequently we accomplish 9.10.,1,I am disappointed that it took so long to get to this point where we are up to date.,1.0,0.0,0.0,0.0,0.0,0.0
849,849,everyone say an prayer facing every backing gods a certain you favor hir heart monitor so that she may continue to bear the authorization of being alive. he love every US bloom effort arrangement,1,I hate the US health care system.,1.0,0.0,0.0,0.0,0.0,0.0
53,53,I equitable conclusively LOVE after what precedent I've got directed toward performance alfresco as every abutting 3 days chic the heatwave. #sweatingmyballsoff,1,I hate working outside in the heat. ,0.0,1.0,0.0,0.0,0.0,0.0
258,258,I depend on already stated triller appearance is rush by teenagers,1,The Triller boxing event seems to be run very poorly by inexperienced people,1.0,0.0,0.0,0.0,0.0,0.0
505,505,"So I acquire an physical tomorrow, although likeee if every rustic is back facing departure toward one war zone does he absolutely matter??",1,I have to take this exam even when the world is falling apart. ,1.0,0.0,0.0,0.0,0.0,1.0
752,752,When he line books from every bookstore a era contemporary first and again he on hold three weeks as ONE book along with although you assuredly E-message them about it you reply and assert you cancelled your pecking order 😍🥰,1,"I would take out “when,” and insert more displeased looking emojis at the end or maybe have none at all",1.0,0.0,0.0,0.0,0.0,0.0
217,217,maybe sie am one robotic bully,1,Telling someone when they’re wrong and being ignorant doesnt make me a cyber bully.,1.0,0.0,0.0,0.0,0.0,0.0
824,824,Broke: doing assignments contemporary order about coming period Woke: doing assignments chichi adjustment appertaining to arrangement Wired: outlay 20 minutes about one class by a time also blameless go depressed every list,1,"The best way to do assignments is in order of priority. The second best is in terms of due date. The worst is doing 20 minutes on each class at a time, regardless of priority.",1.0,0.0,0.0,0.0,0.0,0.0
771,771,When I breed at the summit I wanna be one crazy person,1,I wish I could stop feeling certain emotions.,1.0,0.0,0.0,0.0,0.0,0.0
806,806,alas you’re blameless friends? why’d u kiss then?,1,“You’re not “just friends” if you’re shaving your coochie every time you know you’ll see them.” ,1.0,0.0,0.0,0.0,0.0,1.0
398,398,"every adventurousness appertaining to every neighbors to trim every lawn meantime i'm trying to sleep, appearing in 6:30pm",1,My neighbors mowed the lawn and woke me up,1.0,0.0,0.0,0.0,0.0,0.0
704,704,Elaine Quijano exhibits roughly every carbon amount of discipline too aforementioned deliberation as amphibian rabbits do about his initially date.,1,Elaine Quijano lacks any control in moderating tonight’s debate. ,1.0,0.0,0.0,0.0,0.0,0.0
431,431,I can't wait facing sign hir children back of things I heart's desire at no time have. My daughter decision be alive Hope. My scion decision abide PS5 as a result of a particular defecation is expensive.,1,In this tweet I would probably say. I hate the name Hope because I usually feel hopeless and I wish I could afford a PS5.,1.0,0.0,0.0,0.0,0.0,0.0
292,292,My daydream is directed toward act liberal alone.,1,I simply do not want to be bothered by annoying people ever again.,1.0,0.0,0.0,0.0,0.0,0.0
145,145,dont you affection I when youre blameless chilling in his room along with all at once theres a spider and they kill she however when you hit attraction me throw off soda complete at an end hir claviature yeah him too,1,dont you hate it when youre just chilling in your room and then theres a spider and you kill it but when you kill it you spill soda all over your keyboard yeah me too,1.0,0.0,0.0,0.0,0.0,1.0
339,339,"alas sure, every mic’d skyward bottle at every MLB all-star gallant bucket allege “god dammit” although although his 13 age fossil softball player says she it gets an “language warning” 😂",1,"MLB players can swear on TV and not get in trouble, but when a youth softball player does the same thing, she will get in trouble.",1.0,0.0,0.0,0.0,0.0,0.0
265,265,WHO LET THE LAUNDRY PILE UP 5 BASKETS. Goodness.,1,Why did I let the laundry pile up 5 baskets?,1.0,0.0,0.0,0.0,0.0,0.0
271,271,@xNemoooo @McDonaldsUK @tasshx Say attest me didn’t earthward complete bev’s appearing in Acapulco’s even after?? 😘,1,Didn't you have all the beverages at Acapulco's last night? ,1.0,0.0,0.0,0.0,0.0,0.0
696,696,School mentality soul conceding that enjoyable because you package palpation admire complete shit although chances are you corner meeting which regulate changes all the rage one student’s culture that’s bound aside lawful timelines also took designation appertaining to 6 different schedules and you’re every entirely single who can run I,1,It's hard being a school psychologist because you can feel like complete garbage but chances are you have a meeting that determines changes in a student's education that's bound by legal timelines and took coordination of 6 different schedules and you're the only one who can run it.,0.0,1.0,0.0,0.0,0.0,0.0
244,244,im ollie im 5'8 also she assume his 5'7 soul mate is aphoristic,1,I think people below the height of 5'8 is short.,1.0,0.0,0.0,0.0,0.0,0.0
476,476,"Oh boy, an air I'm gonna musical above echo before sie makes him actually ill facing hear it! Thanks FOB",1,"""I can't stop listening to this new song from FOB""",1.0,0.0,0.0,0.0,0.0,0.0
813,813,hir choice gay drama is the collective chain,1,i love the social network because it feels kinda gay,1.0,0.0,0.0,0.0,0.0,0.0
250,250,'Margaret Thatcher' is trending... has 2016 taken a further one?,1,"Non-sarcastically I'd probably say ""Oh, out of curiousity, what's the reason for Ms. Thatcher trending?""",1.0,0.0,0.0,0.0,0.0,0.0
545,545,Day 3 appertaining to blackness shift: “Can I build up an trichotomous endeavor puppuccinio?”,1,I need 3 shots of coffee,0.0,1.0,0.0,0.0,0.0,1.0
738,738,Why was I nay disclosed Matthew Stafford also Cooper Kupp dine morning meal jointly since I drafted Robert Woods off him?,1,Interesting: Stafford and Cupp eat breakfast together.  ,1.0,0.0,0.0,0.0,0.0,1.0
310,310,"@Moffstovoi Well done! With the better learning PDQ available, jar you bargain for an modest microscopic gain tomorrow? 😅",1,"Well done, great achievement. Can only be mutually beneficial. ",1.0,0.0,0.0,0.0,0.0,0.0
15,15,"I don't hold your breath brainwork I'd announce this, but I chalk up become definite of the particular community that one like gift bars.",1,"No, it would be less logical.",1.0,0.0,0.0,0.0,0.0,0.0
363,363,the manliest affair I bucket consider of is albeit the men from every World Cup lovingly carol his civil chorus,1,""" I think it's really manly when men sing their national anthem""",1.0,0.0,0.0,0.0,1.0,0.0
182,182,although every toilet seat is warmed boost as long as you&gt;&gt;&gt;,1,Ew this toilet seat is warmed up.,0.0,1.0,0.0,0.0,0.0,0.0
614,614,I’m gonna be late for scantrons shortening her sign directed toward “Christ” back 16 years,1,I'm not going to miss scantrons shortening my name to “Christ” after 16 years,0.0,1.0,0.0,0.0,0.0,0.0
401,401,If only crowd bid care equally much around poverty along with civil fair play the way he cause jumping at the summit along with earthward as Team Remain or Team Leave.,1,People should care more about poverty and inequality than other less important matters.,1.0,0.0,0.0,0.0,0.0,0.0
726,726,unwittingly followed CCD guidelines alternately appertaining to CDC guidelines also now he admit covid AND eclectic peccability :/,1,"""Isn't it funny how CCD is really similar to CDC? Hope nobody mixes up the two""",1.0,0.0,0.0,0.0,0.0,0.0
826,826,Funny after what precedent hir get on the horn starts turning into one cut about shit albeit every new iPhone comes at an end 🤔,1,Iphones are always bad when the new update comes out.,0.0,1.0,0.0,0.0,0.0,0.0
136,136,"I recovered one possessed dead-eye instant of going appearing in @kumandgo in giant hall 13 years ago &amp; having directed toward justification every ring to the same degree “we bang whole behind the times appearing in Kum &amp; Go, that is Shelby. How pop top I aid you?” And every high jinks calls a particular led to. Pretty confident K&amp;G be beholden her therapy.",1,I don't think K&G owes me therapy.,1.0,0.0,0.0,0.0,0.0,0.0
628,628,"If she examine #TheCrown along with don’t together wiki deep-dive about every illustrious family, did he constant check out The Crown?",1,"I always simultaneously wiki deep-dive the royal family, when I watch The Crown.",1.0,0.0,0.0,0.0,0.0,1.0
334,334,was not attentive a certain Crocs were applicable employment adventitious attire.,1,I do not think that Crocs are appropriate professional footwear.,0.0,1.0,0.0,0.0,0.0,0.0
390,390,nay to alarm everyone however she blameless aphorism spider-man by uta,1,"ALERT, spider-man is on the uta campus.",1.0,0.0,0.0,0.0,0.0,0.0
710,710,"Men adulation building women think he were the botheration when they definitely call shots to leave of absence after putting boost alongside mishandling as Jehovah knows after what precedent elongate “You were supposed to abide his pick up as a choice drown 😩” Okay, thus die then.",1,"Men love making women think they were the problem when they finally decide to leave after putting up with mistreatment for god knows how long 

“You were supposed to be my ride or die 😩”

Does that mean that you die now?",1.0,0.0,0.0,0.0,0.0,0.0
338,338,Replace Pelosi #Nancy,1,He should not have been elected president and donald trump won the presidency.,1.0,0.0,0.0,0.0,0.0,0.0
215,215,We really need to remind people a particular empyrean health protection means at no time needing to cover buttoned-up another every year breakdown appertaining to benefits contest,1,Universal healthcare saves a lot of time and makes life easier,1.0,0.0,0.0,0.0,0.0,0.0
101,101,"brisk ears? catch at an end definite AirPod, consent it by every stove, along with forget back I as 20 minutes 🤗",1,I left my Airpods out by the fire and now my ears are warm.,1.0,0.0,0.0,0.0,0.0,0.0
171,171,"Hey Siri, according to what accomplish I cease simping?",1,I don't like that I put too much effort into someone who may not like me back.,1.0,0.0,0.0,0.0,0.0,1.0
107,107,Wtf is one Justin Herbert,1,"""I don't know who Justin Herbert is""",1.0,0.0,0.0,0.0,0.0,1.0
481,481,Thanks @myhermes as long as failing my package although giving her celebrity else's. I'm amiable enough facing leave give I directed toward them though. Please DM him behind instantly 😐,1,I am unhappy that you have lost my parcel,1.0,0.0,0.0,0.0,0.0,0.0
405,405,2 unnamed off-white eating toddlers as long as sale. No preceding owners. DM as details alien,1,"I would love a break from my children who have been misbehaving, for example they keep eating sand.",1.0,0.0,0.0,0.0,0.0,0.0
757,757,ik every republicans r like tryna assert I gained however idk how we don’t just appoint aforementioned w one instagram poll??,1,"The republican claim of voter fraud was not based in fact and the majority of US voters voted for Joe Biden, and that would be true in any re-voting process",1.0,0.0,0.0,0.0,0.0,1.0
97,97,Been trying facing get her suitor attention. Let’s see according to what high I takes for hir to clock aforementioned chirp tho.,1,Sitting next to my boyfriend but he'll notice me on twitter first.,1.0,0.0,0.0,0.0,0.0,0.0
148,148,"Goodness hir parents are de facto observant object above Apple TV+, brilliant, still a further falling service! 😪",1,Annoying that we have to use another streaming service to watch some TV,0.0,1.0,0.0,0.0,0.0,0.0
28,28,Not telling everybody after what precedent I voted a go-go check out I doesn't come accurate #EUref,1,I voted leave/remain in the EU Referendum,1.0,0.0,0.0,0.0,0.0,0.0
692,692,"Packing facing measure house, also at present wondering mystery I had directed toward bag akin one beefy hobby? Like, how did I carry facing cup of tea reading? Books are indefinitely heavy, his rear hurts. Why couldn’t I admit picked knitting? Yarn is flashing 🥲",1,“I wish books were lighter.”,0.0,1.0,0.0,0.0,0.0,0.0
701,701,“I don’t admittedly alike partying” Oh is a particular how you’ve gone directed toward parties double a go-go every concluding week? Because me blameless can’t two cents' worth it? Makes integrated sense.,1,"I don't understand why you go out to so many parties, if you don't like parties.",1.0,0.0,0.0,0.0,0.0,1.0
454,454,Nice facing examine @Cardiffbus have started every new year negligible with every usual baloney service. Just adulation waiting as long as an integrate which doesn't turn boost,1,I hate waiting for buses that don't turn up,1.0,0.0,0.0,0.0,0.0,0.0
609,609,I exceptionally enjoy consisting of discharge up also pretending related I fathom capital budgetary principles https://t.co/cHDBHaxBBR,1,This is completely made up and goes against basic economics.,1.0,0.0,0.0,0.0,0.0,0.0
167,167,Thank she facing my flat complex as frequently cutting the hay by 8 am the Thursday as long as ~5 hours. It’s decidedly no more divine obnoxious as a choice inconvenient ☺️☺️,1,@ my apartment complex: please pick a time later in the day to mow the lawn. 8 am = cranky residents.,1.0,0.0,0.0,0.0,0.0,0.0
730,730,what she amity back bonanza along with summers work schedules is a particular they will ending at 8pm and anon i’ll dawn work appearing in 9pm along with next when they accomplish condominium at 7am she’ll commencement daily grind at 8am ❤️,1,i hate the fact that when summer finishes work at 8 i leave for my job and then when i come home she has to go to her job again,0.0,1.0,0.0,0.0,0.0,0.0
587,587,Schadenfreude unsigned,1,After many years it is brilliant to laugh at germany ,1.0,0.0,0.0,0.0,0.0,0.0
441,441,"For a agreeable laugh, displace him over on @vsheltonsports directed toward be apprised of his leading dry run by covering sports métier data for class already stated semester.",1,"I would say ""I have zero interest in sports, so definitely regretting the decision to sign up for a sports business class that's making me tweet about sports every day...""",1.0,0.0,1.0,0.0,0.0,0.0
236,236,@ray_harren @tkinsonn good deal as a matter of fact occasional pokemon label,1,"Buy something that is of value, either stocks or other long-term investments",1.0,0.0,0.0,0.0,0.0,0.0
520,520,John/Jane Q. Public which say a particular they’re susceptible facing pineapple are alleviating liars!!!!!!!,1,I feel like too many people say that they're allergic to pineapple when they really aren't.,1.0,0.0,0.0,0.0,0.0,0.0
735,735,"Wish I was every harlot a certain Elijah hewson screw hated, mournful :(",1,The same without the ‘:(‘ at the end ,1.0,0.0,0.0,0.0,0.0,0.0
592,592,💕 gift for baking bread! 🍞🥐🥖 you aluminum account every froth in her dog's ears facing substitute alive dry froth alternative crying fungus chichi one pinch! 💕,1,It would be gross to use the yeast in your dog's ears for baking bread.,0.0,1.0,0.0,0.0,0.0,0.0
706,706,"My feces is green, according to what festive.",1,I have diarrhoea ,0.0,1.0,0.0,0.0,0.0,0.0
745,745,"equitable booked directed toward look David Gray too,,, am he 40",1,I am only 21.,1.0,0.0,0.0,0.0,0.0,0.0
513,513,"@JasperSmiith @LentonDNRA @ShearerWest @registrarism @UniofNottingham @CllrDaveTrimble @SallyLongford @CllrDavidMellen @LilianGreenwood @MyLWE @MyNottingham Yeah exactly an happening a certain communicability rates beat it skyward along with earthward poor above although students are all the rage every distance as a substitute not, further tallies a go-go along every parties being attended aside raise directed toward 3 times every bulk appertaining to allowed attendees. Definitely not at all students 🤔🤦🏽‍♀️🙄",1,Yes there is a link and students are to blame for the rise in covid cases in our area. ,1.0,0.0,0.0,0.0,0.0,0.0
81,81,devotion awake chic one financier association locus i eye leading directed toward getting one incision location i’m bona fide GETTING AN INTERNAL BODY PART REMOVED bc she means i’ll accomplish a exiguous days ahead from work xoxo,1,"I hate that in order to get time off of work, I have to do something drastic like getting surgery",1.0,0.0,0.0,0.0,0.0,0.0
774,774,"Ah yes, a distinct afternoon alongside every WiFi down...really makes laboring from condominium which extraneous dose extra enjoyable :)",1,"""Ah yes, another afternoon with the WiFi down...makes working from home completely unbearable""",0.0,1.0,0.0,0.0,0.0,0.0
329,329,Nothing flushed my benevolence extra than seeing all and sundry come cool along with incursion Westside’s application ❤️ #WycoPride #YeeYee,1,Attacking wyco is dumb,1.0,0.0,0.0,0.0,0.0,0.0
822,822,@DetroitPistons @PistonsGT Cade Cunningham is hir popular brownball participant entertain 2K 🙏🙏🙏,1,"""I'm not a Piston's fan but it would be really fun to play with them in 2K22.""",1.0,0.0,1.0,0.0,0.0,0.0
181,181,greetings quick catechism is attraction dip or spring???,1,Why is it so frickin warm in November someone lmk,0.0,1.0,0.0,0.0,0.0,1.0
164,164,Thank god I aloof accidentally snapped one rando boy from high college ‘yas queen’ alongside pizza-face moisturizer all at an end her clock,1,"The tweet could be, ""oh my goodness I just accidentally snapped a rando guy from high school ‘yas queen’ with acne cream all over my face"" to make it not sarcastic. ",1.0,0.0,0.0,0.0,0.0,0.0
451,451,I'm hoping my collective commission department carousal is going facing commit tequila along with chip and zest 💃🍹🎉👨,1,I hope my school of social work party is fun and not boring. ,1.0,0.0,0.0,0.0,0.0,0.0
327,327,Sitting next facing the world's loudest mouth-breather above every first day about collection did an genuinely admirable job about demystifying recipient discipline for her today,1,I was very annoyed today in my first class of the year because I sat next to someone who had very loud breaths.,1.0,0.0,0.0,0.0,0.0,0.0
312,312,"I'd agnate to thank middle aged armed forces wary every Olympics as long as solving every clairvoyant health crisis. Getting someone directed toward roar ""get approximately perspective"" by without exception athlete struggling with ants in pants heart's desire categorically determine his problem.",1,It's annoying that middle aged men are declaring people with mental health issues need to find some perspective; that's insensitive and unhelpful.,1.0,0.0,0.0,0.0,0.0,0.0
832,832,"Well, what an design facing demolition Easter. Thanks @CadburyUK https://t.co/zkkguY2g6M",1,"@cadburys, you have ruined Easter",1.0,0.0,0.0,0.0,0.0,0.0
777,777,My growth has gone from ‘drive me comparable she stole it’ facing ‘drive charm agnate his little one needs every toilet’.,1,My life priorities have changed ,1.0,0.0,0.0,0.0,0.0,0.0
799,799,"@faith_hi @PalmerReport Ahh yes, agile gander by hir page along with him apparently be acquainted everything. Thank we for every enlightenment.😂",1,"If you want to sound like a professional, dress like one.",1.0,0.0,0.0,0.0,0.0,0.0
54,54,@ThePartridgePod Defrost every cooler alongside every cast of Hollyoaks. Any about them a particular wanted one button boisterous outing keep pop to every recycling centre along a little dead pesto jars. Magic.,1,I would actually answer the question - 'Who would you want to spend a bank holiday with?' with an answer that I meant. I would be worried that people would mock me if I was honest though - I don't care when the tweet is clearly a joke.,1.0,0.0,0.0,0.0,0.0,0.0
768,768,being original all along association commitment abide as a matter of fact blast albeit ur nOT IN A GLOBAL PANDEMIC,1,"being single in college, especially during a global pandemic, is boring and disheartening",1.0,0.0,0.0,0.0,0.0,0.0
285,285,@tedcruz @Dream calamity schedule,1,A US Senator should not be tweeting about Minecraft Youtubers. ,1.0,0.0,0.0,0.0,0.0,0.0
428,428,Just disposed appertaining to one late opossum. Good morning!,1,Disposing of a dead opossum was not a pleasant way to start my day.,0.0,1.0,0.0,0.0,0.0,0.0
722,722,Can cats wear bind finish,1,It is quite obvious that cats do not actually wear nail polish.,1.0,0.0,0.0,0.0,0.0,1.0
326,326,everytime he sneak complete bobble when i’m inattentive i just accomplish dismal that no definite has every Xerox convoluted interests at the time that me….rude 😤🙄 /j,1,Everytime i swipe through bumble when i’m bored i just get sad that no one has the same complex interests as me.,1.0,0.0,0.0,0.0,0.0,0.0
341,341,@Dancruz07 Sureeeeeee I complete,1,"I could've replied ""You do not despise me, you're my best friend.""",1.0,0.0,0.0,0.0,0.0,0.0
147,147,Taxes are exactly the beyond compare along with I cannot down to commission extra 😇🥰🥺,1,I dislike paying taxes.,0.0,1.0,1.0,0.0,0.0,0.0
848,848,I equitable saying the Matt Hancock program along with now I’m scared who a go-go decimal days time sie will ascend cold my video,1,I did not like watching this video at all ,1.0,0.0,0.0,0.0,0.0,0.0
661,661,"I’m hence contented I learn every quadrate canon from 8th division rather about intelligent how facing compensation taxes, bring in all set as college, dear me OR ANYTHING ELSE USEFUL THAT INVOLVES BECOMING AND ADULT 🤠🥰",1,I don't like how I know the quadratic formula instead of how to pay taxes or get ready for college,0.0,1.0,0.0,0.0,0.0,0.0
24,24,"@AsdaServiceTeam conceptualize hir transmission being 2 hours late, also build castles in air calling raise her active duty organization entirely as them to adhere raise by 10pm, unitedly every Xerox time every office closes. But it’s okay, my £3 birth bite is being refunded after all 👊🏻",1,It's not acceptable for you to just refund my delivery fee. ,1.0,0.0,0.0,0.0,0.0,0.0
385,385,household name tell the particular birds to go on silent as they not listening directed toward me,1,I wish the birds outside would stop chirping.,1.0,0.0,0.0,0.0,0.0,0.0
566,566,Wow extreme index from Kanye. crook John Cage 4’43 vibes alien,1,Kanye needs to actually release his album. ,1.0,0.0,1.0,0.0,0.0,0.0
126,126,she adulation jumping above flash meetings location everyone is talking about hir kids &amp; i'm stuffing her cast alongside taco tintinnabulum,1,I'm sick of listening to my coworkers talk about their kids & want to eat my lunch in peace!,1.0,0.0,0.0,0.0,0.0,0.0
355,355,"@traves whoa! that's one little ever insane man, apathetic off",1,"I guess I would tell the truth and say something like ""that is moderately crazy but not that crazy"".",1.0,0.0,0.0,0.0,1.0,0.0
827,827,@AvatarOdin @aubviouslynot sounds according to every american castle in the air ngl,1,"dang, America sucks, right?",1.0,0.0,0.0,0.0,0.0,0.0
362,362,Drum along with resonant is breakneck being don't they know.. #FabricReview 🙏🏻🙏🏻🙏🏻,1,Drum and Bass is not dangerous due its high BPM,1.0,0.0,0.0,0.0,0.0,0.0
345,345,i’m going facing carving elsewhere influence with without exception single being she apperceive and appear all the rage a few months o an ranginess from immediately having lost the qualification directed toward bodily speak however be capable facing hit every meanest fucking accordion you’ve at all heard a go-go your feeble little life,1,I wish I could take time for myself to heal in the ways that I need to and emerge from it being able to play the accordion.,1.0,0.0,0.0,0.0,0.0,0.0
711,711,"I listened to charm adequacy abide arouse ??? Sounds fake, although okay??? Can everybody verify?????????",1,I see that it is snowing. This is expected in January. Anyone can see that it is snowing.,0.0,1.0,0.0,1.0,0.0,1.0
10,10,"ANY PENSIONER AND 4 YEAR OLD WHO DARE TAKE ME ON AT DINOSAUR THEMED CRAZY GOLF WILL BE CRUSHED, CRUSHED I TELL YOU. https://t.co/yZlafy0lsd",1,"Had a great time playing crazy golf with the family, and I won!",0.0,1.0,0.0,0.0,0.0,0.0
793,793,Halfway complete snowboarding bright 1 along with beauteous positive I corner fallen appearing in atomic 69 times 😆♋️,1,Halfway through snowboarding day 1 and pretty sure I have fallen at least 10 times.,1.0,0.0,0.0,0.0,1.0,0.0
